Path,Instrument (in full),mel_spectrum,audio,pseudo
Strings/Violin/ordinario/Vn-ord-B5-mf-3c-N.wav,Violin,"[[[[0.41475525]
   [0.4292279 ]
   [0.43130097]
   ...
   [0.38631493]
   [0.37065053]
   [0.46598935]]

  [[0.45815635]
   [0.516798  ]
   [0.5165976 ]
   ...
   [0.4794696 ]
   [0.4912429 ]
   [0.27430305]]

  [[0.4257835 ]
   [0.5035908 ]
   [0.46538907]
   ...
   [0.4630867 ]
   [0.5091661 ]
   [0.5418225 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-4.1117892e-06  5.8788573e-06 -1.2959150e-05 ... -1.4443766e-05
 -7.5242451e-07  1.5942989e-05]",4
Strings/Violin/ordinario/Vn-ord-C6-mf-1c-T12d.wav,Violin,"[[[[0.5352994 ]
   [0.58108294]
   [0.5323918 ]
   ...
   [0.44121832]
   [0.54135346]
   [0.57594377]]

  [[0.5429369 ]
   [0.5966646 ]
   [0.5739372 ]
   ...
   [0.4858725 ]
   [0.53960526]
   [0.58438617]]

  [[0.5366987 ]
   [0.54455817]
   [0.4579026 ]
   ...
   [0.50046057]
   [0.49236926]
   [0.4915444 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.08410797]
   ...
   [0.12332392]
   [0.13999042]
   [0.13214532]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.0264123 ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 5.0158997e-07 -1.6153135e-05  1.4250763e-06 ...  1.5031914e-05
  1.3645447e-06 -1.7845625e-06]",0
Strings/Violin/ordinario/Vn-ord-C6-mf-2c-N.wav,Violin,"[[[[2.8115243e-01]
   [3.9505896e-01]
   [5.0804901e-01]
   ...
   [5.0234294e-01]
   [4.0599456e-01]
   [3.9517623e-01]]

  [[3.2002449e-01]
   [3.5109526e-01]
   [5.1782584e-01]
   ...
   [5.4093874e-01]
   [4.5129985e-01]
   [4.5875436e-01]]

  [[3.7900606e-01]
   [4.3498039e-01]
   [5.3340173e-01]
   ...
   [4.5446461e-01]
   [4.7306043e-01]
   [5.2699906e-01]]

  ...

  [[0.0000000e+00]
   [0.0000000e+00]
   [5.3014758e-04]
   ...
   [7.0118807e-02]
   [5.0742149e-02]
   [3.8688660e-02]]

  [[0.0000000e+00]
   [0.0000000e+00]
   [0.0000000e+00]
   ...
   [0.0000000e+00]
   [0.0000000e+00]
   [0.0000000e+00]]

  [[0.0000000e+00]
   [0.0000000e+00]
   [0.0000000e+00]
   ...
   [0.0000000e+00]
   [0.0000000e+00]
   [0.0000000e+00]]]]","[-1.2573801e-05 -4.7148351e-06 -9.4651768e-06 ...  2.1980532e-06
 -4.3858665e-07 -2.1702979e-05]",4
Strings/Violin/ordinario/Vn-ord-C6-mf-3c-T13d.wav,Violin,"[[[[0.38340205]
   [0.49150816]
   [0.42001253]
   ...
   [0.4238387 ]
   [0.49086577]
   [0.4887743 ]]

  [[0.31096038]
   [0.5043133 ]
   [0.548384  ]
   ...
   [0.47891846]
   [0.52735096]
   [0.55054367]]

  [[0.21733189]
   [0.50472623]
   [0.5497559 ]
   ...
   [0.4144579 ]
   [0.44452658]
   [0.49433535]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.00250874]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 2.4791865e-05  4.1195890e-06 -1.8221501e-05 ...  1.7902539e-07
  1.4869969e-05  5.5663668e-07]",4
Strings/Violin/ordinario/Vn-ord-C#6-mf-1c-N.wav,Violin,"[[[[0.33137304]
   [0.41566533]
   [0.48069197]
   ...
   [0.43301654]
   [0.44816485]
   [0.37526625]]

  [[0.4085846 ]
   [0.4970584 ]
   [0.4696718 ]
   ...
   [0.48134214]
   [0.48795232]
   [0.50443673]]

  [[0.44441277]
   [0.49873275]
   [0.46616316]
   ...
   [0.21892723]
   [0.43519235]
   [0.41139984]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.3855752e-06  1.7261555e-06 -2.1859523e-06 ...  4.2791635e-06
 -1.0496437e-05 -9.0838721e-06]",0
Strings/Violin/ordinario/Vn-ord-C#6-mf-2c-N.wav,Violin,"[[[[0.4194743 ]
   [0.4977518 ]
   [0.39213285]
   ...
   [0.25660706]
   [0.34043592]
   [0.43510246]]

  [[0.397853  ]
   [0.48808107]
   [0.519904  ]
   ...
   [0.45579734]
   [0.47887903]
   [0.50960076]]

  [[0.36140203]
   [0.37690172]
   [0.52399915]
   ...
   [0.44504523]
   [0.4528469 ]
   [0.45875597]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 3.66763561e-06 -1.03979255e-05 -8.29790952e-06 ...  8.11978316e-06
  1.09564535e-05 -4.19237631e-06]",0
Strings/Violin/ordinario/Vn-ord-D6-mf-1c-T12d.wav,Violin,"[[[[0.2783501 ]
   [0.16796966]
   [0.2907195 ]
   ...
   [0.38279533]
   [0.45080662]
   [0.464559  ]]

  [[0.29718304]
   [0.39095384]
   [0.4149384 ]
   ...
   [0.18500924]
   [0.44030434]
   [0.4623889 ]]

  [[0.18831272]
   [0.42897004]
   [0.50503755]
   ...
   [0.4292056 ]
   [0.32057685]
   [0.34882194]]

  ...

  [[0.        ]
   [0.09145365]
   [0.16284971]
   ...
   [0.33687887]
   [0.3173296 ]
   [0.29332295]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 5.4109842e-07 -2.4904148e-07 -2.8515933e-07 ... -3.5077401e-06
  3.3320584e-06  2.8926037e-05]",0
Strings/Violin/ordinario/Vn-ord-D6-mf-2c-T12d.wav,Violin,"[[[[0.42261076]
   [0.55738455]
   [0.58988357]
   ...
   [0.30314165]
   [0.36258292]
   [0.48840278]]

  [[0.46326852]
   [0.5691323 ]
   [0.6155137 ]
   ...
   [0.34194136]
   [0.27189407]
   [0.4843583 ]]

  [[0.46974254]
   [0.39602375]
   [0.5760968 ]
   ...
   [0.5217086 ]
   [0.47224522]
   [0.55053246]]

  ...

  [[0.        ]
   [0.13166961]
   [0.22389555]
   ...
   [0.29386514]
   [0.30943865]
   [0.30828875]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.00871973]
   [0.00810766]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-2.3583998e-06  3.0579249e-06 -4.5246561e-06 ...  1.9045841e-05
  6.8794766e-06 -1.7143632e-06]",6
Strings/Violin/ordinario/Vn-ord-D#6-mf-1c-N.wav,Violin,"[[[[0.22184667]
   [0.11158733]
   [0.3361036 ]
   ...
   [0.1704773 ]
   [0.3790555 ]
   [0.262829  ]]

  [[0.27484646]
   [0.3550724 ]
   [0.41939753]
   ...
   [0.45937532]
   [0.42227775]
   [0.28136873]]

  [[0.23950401]
   [0.3640217 ]
   [0.45742878]
   ...
   [0.45536986]
   [0.45812988]
   [0.4757685 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.02455273]
   [0.04954195]
   [0.05186844]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 9.5002470e-06  1.0421732e-05 -8.8439556e-06 ...  2.8186492e-05
 -5.9324925e-08 -2.8064840e-05]",0
Strings/Violin/ordinario/Vn-ord-D#6-mf-2c-N.wav,Violin,"[[[[0.45885286]
   [0.4329211 ]
   [0.38205513]
   ...
   [0.40334654]
   [0.2688063 ]
   [0.41824302]]

  [[0.49478522]
   [0.49933586]
   [0.46322116]
   ...
   [0.5098372 ]
   [0.43141097]
   [0.43659544]]

  [[0.5216538 ]
   [0.55379117]
   [0.5098656 ]
   ...
   [0.53897846]
   [0.47244292]
   [0.31497678]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.1077587e-05 -6.5662316e-06 -2.2849999e-05 ...  2.2045315e-06
  1.1236175e-05  1.0772417e-05]",0
Strings/Violin/ordinario/Vn-ord-E6-mf-1c-N.wav,Violin,"[[[[0.4081993 ]
   [0.39639217]
   [0.3787542 ]
   ...
   [0.251517  ]
   [0.40301642]
   [0.39897925]]

  [[0.50491667]
   [0.52478147]
   [0.5142897 ]
   ...
   [0.47762066]
   [0.45608622]
   [0.3598786 ]]

  [[0.5500324 ]
   [0.61047506]
   [0.5549679 ]
   ...
   [0.5669712 ]
   [0.45720977]
   [0.3420334 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.07116099]
   ...
   [0.20052376]
   [0.19867678]
   [0.21754113]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.0807991 ]
   [0.07006387]
   [0.05717888]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.6827020e-05 -1.3188575e-05 -6.4084306e-06 ... -6.7887768e-06
  8.4258318e-07  1.7936100e-07]",0
Strings/Violin/ordinario/Vn-ord-E6-mf-2c-N.wav,Violin,"[[[[0.2951588 ]
   [0.37959212]
   [0.32888246]
   ...
   [0.42914304]
   [0.44035864]
   [0.5003434 ]]

  [[0.09718218]
   [0.40825757]
   [0.47236052]
   ...
   [0.39699602]
   [0.43890315]
   [0.53436714]]

  [[0.31074268]
   [0.42046523]
   [0.510343  ]
   ...
   [0.45165157]
   [0.40055615]
   [0.4939925 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.10739412]
   [0.13569526]
   [0.14581975]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 9.15268902e-06  9.81189078e-06 -2.26306292e-06 ... -1.22103320e-05
 -2.27443270e-05 -1.40252005e-05]",0
Strings/Violin/ordinario/Vn-ord-F6-mf-1c-N.wav,Violin,"[[[[0.46480855]
   [0.5444588 ]
   [0.5131606 ]
   ...
   [0.51419544]
   [0.5067693 ]
   [0.49116883]]

  [[0.42907447]
   [0.4716633 ]
   [0.5579443 ]
   ...
   [0.5608749 ]
   [0.5500937 ]
   [0.5078963 ]]

  [[0.44748846]
   [0.5088543 ]
   [0.5491185 ]
   ...
   [0.46856317]
   [0.42341772]
   [0.5251447 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.02593012]
   [0.03424273]
   [0.01992312]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-7.4418494e-07  1.0488147e-06 -1.6124104e-06 ...  1.4592069e-05
 -6.6022722e-07 -1.2714972e-05]",0
Strings/Violin/ordinario/Vn-ord-F6-mf-2c-T17d.wav,Violin,"[[[[0.41743264]
   [0.4640108 ]
   [0.48032054]
   ...
   [0.5333296 ]
   [0.46523175]
   [0.48968324]]

  [[0.47800595]
   [0.5356765 ]
   [0.4663075 ]
   ...
   [0.5543965 ]
   [0.47029543]
   [0.5419847 ]]

  [[0.4750317 ]
   [0.5696379 ]
   [0.5100587 ]
   ...
   [0.55394936]
   [0.5981043 ]
   [0.53994745]]

  ...

  [[0.        ]
   [0.        ]
   [0.01263933]
   ...
   [0.09296694]
   [0.07044353]
   [0.06460285]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.0929303e-05  2.2163731e-06 -1.5524740e-05 ...  1.5929221e-05
 -5.9074080e-07  5.3789535e-07]",4
Strings/Violin/ordinario/Vn-ord-F#6-mf-1c-T10d.wav,Violin,"[[[[0.36218724]
   [0.30362207]
   [0.27555308]
   ...
   [0.27782267]
   [0.34233838]
   [0.36315575]]

  [[0.36953726]
   [0.4402523 ]
   [0.45597497]
   ...
   [0.36866027]
   [0.39264426]
   [0.32068148]]

  [[0.25522757]
   [0.4826116 ]
   [0.53474456]
   ...
   [0.44864377]
   [0.46457005]
   [0.43994433]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.10997639]
   [0.08180847]
   [0.08318625]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.2929901e-05 -4.8282091e-06  6.8025547e-06 ...  1.1013357e-05
  1.0864333e-05  2.9783391e-06]",12
Strings/Violin/ordinario/Vn-ord-F#6-mf-2c-T11d.wav,Violin,"[[[[0.2987597 ]
   [0.33243647]
   [0.29780808]
   ...
   [0.4289677 ]
   [0.35061544]
   [0.34854007]]

  [[0.3292919 ]
   [0.2672524 ]
   [0.29860964]
   ...
   [0.49214834]
   [0.42971158]
   [0.40804392]]

  [[0.36081496]
   [0.3608946 ]
   [0.37141532]
   ...
   [0.52553046]
   [0.41050023]
   [0.43572456]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[8.5387146e-06 2.6169699e-05 1.0620337e-05 ... 1.3534691e-06 1.4008805e-05
 1.1946331e-06]",12
Strings/Violin/ordinario/Vn-ord-G6-mf-1c-T15d.wav,Violin,"[[[[0.47318634]
   [0.4882814 ]
   [0.47600752]
   ...
   [0.4682179 ]
   [0.44195157]
   [0.50793576]]

  [[0.5035892 ]
   [0.5294641 ]
   [0.50254774]
   ...
   [0.5765653 ]
   [0.5606108 ]
   [0.57229245]]

  [[0.5175511 ]
   [0.6236152 ]
   [0.64282364]
   ...
   [0.6113153 ]
   [0.5953342 ]
   [0.5769779 ]]

  ...

  [[0.        ]
   [0.0442811 ]
   [0.0549532 ]
   ...
   [0.04145164]
   [0.04670563]
   [0.07435961]]

  [[0.        ]
   [0.        ]
   [0.00658016]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-2.3288012e-06 -1.1947064e-05 -5.2960240e-06 ... -2.6270000e-06
  1.8797687e-06 -1.4334687e-06]",0
Strings/Violin/ordinario/Vn-ord-G6-mf-2c-T12d.wav,Violin,"[[[[0.33952326]
   [0.36099964]
   [0.37476444]
   ...
   [0.38158947]
   [0.39586467]
   [0.35452658]]

  [[0.34655818]
   [0.22575751]
   [0.3466459 ]
   ...
   [0.42465895]
   [0.39949265]
   [0.41523162]]

  [[0.3769551 ]
   [0.4264292 ]
   [0.38892072]
   ...
   [0.41856843]
   [0.4555811 ]
   [0.47929066]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.5852929e-06 -7.8921439e-06 -1.2201577e-05 ...  6.7536889e-06
  2.4079332e-06  1.3859632e-05]",12
Strings/Violin/ordinario/Vn-ord-G#6-mf-1c-T11d_R100d.wav,Violin,"[[[[0.428725  ]
   [0.4876349 ]
   [0.47751588]
   ...
   [0.4342946 ]
   [0.36462742]
   [0.16538239]]

  [[0.42286006]
   [0.5176965 ]
   [0.5163638 ]
   ...
   [0.44095832]
   [0.40679893]
   [0.40792665]]

  [[0.3726682 ]
   [0.4647674 ]
   [0.47624213]
   ...
   [0.49044752]
   [0.47978562]
   [0.44023865]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.03563004]
   [0.01851587]
   [0.01403589]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-3.5972334e-07 -1.5720376e-05  5.8638980e-06 ... -7.3196668e-07
  4.4167018e-07 -1.5549616e-05]",0
Strings/Violin/ordinario/Vn-ord-G#6-mf-2c-T21d.wav,Violin,"[[[[0.17762108]
   [0.442468  ]
   [0.53389436]
   ...
   [0.32009596]
   [0.34753904]
   [0.31301808]]

  [[0.20001888]
   [0.41874886]
   [0.54630303]
   ...
   [0.31496668]
   [0.3752727 ]
   [0.42256093]]

  [[0.32994905]
   [0.3821013 ]
   [0.48890343]
   ...
   [0.4676063 ]
   [0.42418495]
   [0.43232805]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.27461099e-05 -4.87855868e-06 -9.21956962e-06 ... -7.04808463e-06
  1.99363922e-06  1.30893695e-05]",12
Strings/Violin/ordinario/Vn-ord-A6-mf-1c-T11d.wav,Violin,"[[[[0.4258368 ]
   [0.48025674]
   [0.46532002]
   ...
   [0.4007019 ]
   [0.26996857]
   [0.29585156]]

  [[0.42881784]
   [0.5188694 ]
   [0.50840133]
   ...
   [0.33564216]
   [0.40785494]
   [0.38839903]]

  [[0.38443327]
   [0.48004094]
   [0.479668  ]
   ...
   [0.48875389]
   [0.45775777]
   [0.3675588 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.00441036]
   ...
   [0.36863333]
   [0.37670237]
   [0.3773291 ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-3.6965648e-06 -9.8503078e-06 -1.2789969e-05 ... -3.5122412e-06
  2.0434986e-06  1.3908468e-05]",0
Strings/Violin/ordinario/Vn-ord-A6-mf-2c-N.wav,Violin,"[[[[0.36982664]
   [0.43824235]
   [0.43388787]
   ...
   [0.4969775 ]
   [0.47978967]
   [0.45734662]]

  [[0.41373077]
   [0.53218853]
   [0.53132963]
   ...
   [0.5337427 ]
   [0.5456773 ]
   [0.52293265]]

  [[0.4127409 ]
   [0.5359481 ]
   [0.5856707 ]
   ...
   [0.41077533]
   [0.53509796]
   [0.5002983 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.00827446]
   ...
   [0.07938185]
   [0.05788975]
   [0.06550817]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 8.8995148e-07  1.4723628e-05 -1.5363214e-05 ... -9.5817431e-06
 -9.8891605e-06  3.4203676e-06]",4
Strings/Violin/ordinario/Vn-ord-A#6-mf-1c-N.wav,Violin,"[[[[0.42672983]
   [0.36063156]
   [0.52857894]
   ...
   [0.37204304]
   [0.15474042]
   [0.4708484 ]]

  [[0.44631442]
   [0.4988726 ]
   [0.5712637 ]
   ...
   [0.42259344]
   [0.35490164]
   [0.49168834]]

  [[0.44966906]
   [0.5156182 ]
   [0.499722  ]
   ...
   [0.4025845 ]
   [0.49517974]
   [0.48765415]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.5132246e-05  3.9319275e-08  5.9961167e-08 ... -1.9713693e-06
  9.6564645e-06  2.4535118e-05]",12
Strings/Violin/ordinario/Vn-ord-B6-mf-1c-T15d.wav,Violin,"[[[[0.3979137 ]
   [0.43667784]
   [0.5001532 ]
   ...
   [0.6149457 ]
   [0.630747  ]
   [0.5995962 ]]

  [[0.42407808]
   [0.5188972 ]
   [0.54038346]
   ...
   [0.64421386]
   [0.6500305 ]
   [0.53887933]]

  [[0.39776096]
   [0.50406253]
   [0.460188  ]
   ...
   [0.56541485]
   [0.6008215 ]
   [0.5367703 ]]

  ...

  [[0.        ]
   [0.0598628 ]
   [0.10552797]
   ...
   [0.        ]
   [0.04907656]
   [0.03913717]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.5425030e-06 -2.0570587e-06  3.1008385e-06 ...  7.7709365e-06
 -1.7887371e-06  8.4636747e-07]",0
Strings/Violin/ordinario/Vn-ord-C7-mf-1c-T27d.wav,Violin,"[[[[0.46565953]
   [0.43979335]
   [0.25298366]
   ...
   [0.2937995 ]
   [0.36305255]
   [0.3607792 ]]

  [[0.45368662]
   [0.43379658]
   [0.39698505]
   ...
   [0.33855397]
   [0.36790743]
   [0.422182  ]]

  [[0.4353149 ]
   [0.44221583]
   [0.4988311 ]
   ...
   [0.3196577 ]
   [0.23539528]
   [0.433287  ]]

  ...

  [[0.        ]
   [0.02721243]
   [0.10482826]
   ...
   [0.15499234]
   [0.12667294]
   [0.13608627]]

  [[0.        ]
   [0.        ]
   [0.01468706]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-9.1191032e-06 -1.0251271e-05  3.7073623e-06 ... -2.5734671e-06
  1.7562105e-06 -1.2592604e-06]",4
Strings/Violin/ordinario/Vn-ord-C#7-mf-1c-T22d.wav,Violin,"[[[[0.27976817]
   [0.36179572]
   [0.3941962 ]
   ...
   [0.13801536]
   [0.34778547]
   [0.3459054 ]]

  [[0.23870245]
   [0.34558335]
   [0.42395997]
   ...
   [0.3130339 ]
   [0.37845325]
   [0.4508745 ]]

  [[0.33931392]
   [0.41251883]
   [0.4253947 ]
   ...
   [0.38531223]
   [0.4131898 ]
   [0.43105453]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.00708742]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 2.0393636e-06 -2.4234760e-06 -1.2168537e-05 ...  1.2108931e-06
 -2.4784924e-05  1.3848212e-05]",12
Strings/Violin/ordinario/Vn-ord-D7-mf-1c-T22d.wav,Violin,"[[[[0.4443472 ]
   [0.49774346]
   [0.50403565]
   ...
   [0.43521014]
   [0.43216562]
   [0.4139521 ]]

  [[0.41622084]
   [0.5008726 ]
   [0.50541866]
   ...
   [0.4888075 ]
   [0.42281732]
   [0.35746408]]

  [[0.36307225]
   [0.5244773 ]
   [0.48839027]
   ...
   [0.4631331 ]
   [0.4020637 ]
   [0.36398703]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.04576588]
   [0.0610672 ]
   [0.05099268]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 3.35572986e-06 -9.74959403e-06 -9.89712134e-06 ... -1.31773468e-05
 -2.54029919e-06 -1.25340675e-05]",0
Strings/Violin/ordinario/Vn-ord-D#7-mf-1c-T22d_R100u.wav,Violin,"[[[[0.4473589 ]
   [0.5021981 ]
   [0.49961966]
   ...
   [0.40775138]
   [0.4284935 ]
   [0.46493405]]

  [[0.4364725 ]
   [0.50826174]
   [0.52274793]
   ...
   [0.4727797 ]
   [0.40755767]
   [0.36373276]]

  [[0.3813048 ]
   [0.50739855]
   [0.44992214]
   ...
   [0.26654696]
   [0.36600733]
   [0.42990628]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.08870735]
   [0.10296001]
   [0.10350867]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 2.3770554e-06 -8.9072855e-06  4.8188958e-06 ... -1.2517984e-05
 -2.4037165e-05  9.2214996e-06]",0
Strings/Violin/ordinario/Vn-ord-E7-mf-1c-T22d.wav,Violin,"[[[[0.41708088]
   [0.44997048]
   [0.39171323]
   ...
   [0.42244792]
   [0.44224006]
   [0.4428855 ]]

  [[0.4529453 ]
   [0.4688924 ]
   [0.39567298]
   ...
   [0.43326515]
   [0.5111781 ]
   [0.552677  ]]

  [[0.47619015]
   [0.52161324]
   [0.48976746]
   ...
   [0.44805032]
   [0.5083056 ]
   [0.5490816 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.26921472]
   [0.31772017]
   [0.35204688]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.04991064]
   [0.01690121]
   [0.02753544]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 7.1844552e-06 -1.6785882e-05  2.0954758e-08 ... -2.3685161e-05
 -1.8059842e-05 -7.3843903e-06]",12
